event_id,user_id,session_id,event_name,event_timestamp,traffic_source,device_category,country
evt_5358,user_2034,sess_4694,page_view,2023-05-16 18:15:00,Google Ads,mobile,UK
evt_5359,user_2330,sess_1888,add_to_cart,2023-05-01 12:32:00,Email,desktop,US
evt_5360,user_3114,sess_1087,session_start,2023-04-25 04:42:00,organic_search,mobile,
evt_5361,user_825,sess_1294,add_to_cart,2023-01-06 13:16:00,Google Ads,tablet,
evt_5362,user_1898,sess_6925,purchase,2023-04-12 17:40:00,Email,tablet,Germany
evt_5363,user_3011,sess_1056,purchase,2023-05-27 13:22:00,Facebook Ads,tablet,Germany
evt_5364,user_3848,sess_1001,add_to_cart,2023-04-22 01:23:00,Email,mobile,UK
evt_5365,user_1371,sess_1526,page_view,2023-03-02 06:57:00,Google Ads,tablet,US
evt_5366,user_3742,sess_5176,session_start,2023-03-14 17:09:00,Google Ads,desktop,India
evt_5367,user_1180,sess_4526,page_view,2023-02-01 14:02:00,G-Ads,desktop,India
evt_5368,user_1715,sess_6416,purchase,2023-06-04 05:27:00,fbads,desktop,UK
evt_5369,user_1848,sess_6592,scroll,2023-05-07 01:58:00,Email,mobile,
evt_5370,user_2374,sess_191,purchase,2023-06-08 11:49:00,googleads,tablet,France
evt_5371,user_3982,sess_5970,session_start,2023-04-02 22:38:00,Email,desktop,Germany
evt_5372,user_3945,sess_5635,purchase,2023-02-07 04:19:00,Google Ads,mobile,Germany
evt_5373,user_1349,sess_5137,purchase,2023-03-20 12:52:00,G-Ads,mobile,France
evt_5374,user_2290,sess_4032,session_start,2023-04-03 14:21:00,organic_search,tablet,Germany
evt_5375,user_1424,sess_3487,session_start,2023-04-24 11:51:00,Facebook Ads,mobile,US
evt_5376,user_1595,sess_5399,page_view,2023-03-17 20:32:00,G-Ads,mobile,France
evt_5377,user_95,sess_723,page_view,2023-05-26 12:28:00,Facebook Ads,tablet,Germany
evt_5378,user_38,sess_2290,scroll,2023-06-01 05:25:00,fbads,tablet,Germany
evt_5379,user_3697,sess_653,session_start,2023-04-23 00:43:00,Google Ads,mobile,France
evt_5380,user_69,sess_1699,purchase,2023-01-23 01:45:00,fbads,tablet,France
evt_5381,user_3268,sess_6270,purchase,2023-05-13 20:46:00,Facebook Ads,tablet,US
evt_5382,user_3895,sess_5884,session_start,2023-02-22 18:21:00,fbads,mobile,France
evt_5383,user_2914,sess_6173,page_view,2023-02-17 06:16:00,organic_search,tablet,
evt_5384,user_196,sess_2963,add_to_cart,2023-02-26 00:02:00,organic_search,mobile,France
evt_5385,user_981,sess_4822,purchase,2023-06-10 16:35:00,googleads,tablet,Germany
evt_5386,user_1943,sess_1762,page_view,2023-05-30 06:57:00,Email,tablet,US
evt_5387,user_517,sess_5387,scroll,2023-03-31 19:48:00,Google Ads,tablet,UK
evt_5388,user_3542,sess_4183,session_start,2023-03-15 13:09:00,Organic,desktop,Germany
evt_5389,user_2822,sess_5414,add_to_cart,2023-04-18 22:51:00,G-Ads,desktop,
evt_5390,user_3848,sess_5427,session_start,2023-05-01 19:05:00,G-Ads,mobile,France
evt_5391,user_3712,sess_1350,session_start,2023-06-14 00:50:00,Google Ads,mobile,France
evt_5392,user_895,sess_1264,add_to_cart,2023-03-09 23:55:00,Facebook Ads,mobile,Germany
evt_5393,user_3680,sess_4178,session_start,2023-03-04 09:55:00,Organic,tablet,
evt_5394,user_1221,sess_5583,scroll,2023-03-30 06:48:00,Organic,tablet,Germany
evt_5395,user_2058,sess_152,session_start,2023-06-22 18:38:00,Organic,desktop,UK
evt_5396,user_3284,sess_4520,add_to_cart,2023-03-29 07:32:00,fbads,tablet,UK
evt_5397,user_2354,sess_2667,session_start,2023-03-28 11:03:00,Email,mobile,India
evt_5398,user_947,sess_2928,add_to_cart,2023-01-15 18:35:00,organic_search,desktop,UK
evt_5399,user_2801,sess_6450,purchase,2023-04-20 04:07:00,G-Ads,tablet,
evt_5400,user_2551,sess_4003,purchase,2023-04-08 20:09:00,organic_search,desktop,India
evt_5401,user_3961,sess_5619,page_view,2023-05-09 11:29:00,fbads,tablet,Germany
evt_5402,user_2802,sess_1282,scroll,2023-03-22 18:49:00,Email,mobile,
evt_5403,user_2671,sess_966,session_start,2023-04-23 15:39:00,organic_search,desktop,UK
evt_5404,user_1371,sess_1836,purchase,2023-04-22 14:47:00,Organic,desktop,UK
evt_5405,user_295,sess_6288,purchase,2023-05-22 17:58:00,Organic,desktop,India
evt_5406,user_2505,sess_3304,scroll,2023-04-07 08:55:00,Organic,mobile,
evt_5407,user_33,sess_6627,page_view,2023-04-13 23:41:00,Facebook Ads,desktop,
evt_5408,user_2066,sess_6703,add_to_cart,2023-01-12 02:37:00,googleads,desktop,US
evt_5409,user_3429,sess_309,page_view,2023-05-19 02:22:00,Email,tablet,Germany
evt_5410,user_2672,sess_5238,add_to_cart,2023-02-01 09:53:00,fbads,mobile,US
evt_5411,user_2148,sess_2301,session_start,2023-05-25 03:46:00,Facebook Ads,desktop,
evt_5412,user_2459,sess_1372,scroll,2023-03-11 11:06:00,Organic,tablet,India
evt_5413,user_2326,sess_5149,session_start,2023-05-20 11:58:00,fbads,desktop,
evt_5414,user_2844,sess_404,page_view,2023-05-27 10:45:00,Google Ads,desktop,India
evt_5415,user_3251,sess_1672,add_to_cart,2023-06-15 15:48:00,fbads,tablet,India
evt_5416,user_295,sess_6870,purchase,2023-06-08 11:07:00,Facebook Ads,desktop,
evt_5417,user_992,sess_3070,session_start,2023-03-14 15:50:00,Organic,tablet,Germany
evt_5418,user_428,sess_2834,purchase,2023-02-17 13:15:00,fbads,desktop,India
evt_5419,user_1414,sess_2008,session_start,2023-01-29 01:53:00,Organic,mobile,France
evt_5420,user_3648,sess_3584,scroll,2023-06-05 19:00:00,fbads,tablet,Germany
evt_5421,user_2593,sess_5739,add_to_cart,2023-04-01 06:03:00,G-Ads,mobile,
evt_5422,user_1363,sess_6139,add_to_cart,2023-03-13 22:09:00,fbads,tablet,France
evt_5423,user_258,sess_878,session_start,2023-05-06 18:28:00,G-Ads,tablet,France
evt_5424,user_3363,sess_2860,scroll,2023-03-22 21:49:00,G-Ads,tablet,UK
evt_5425,user_3023,sess_349,add_to_cart,2023-06-28 14:33:00,googleads,desktop,UK
evt_5426,user_2960,sess_6962,add_to_cart,2023-04-12 09:55:00,Facebook Ads,mobile,
evt_5427,user_2037,sess_3720,purchase,2023-06-09 05:50:00,Email,tablet,US
evt_5428,user_366,sess_1301,scroll,2023-02-03 04:53:00,Organic,desktop,US
evt_5429,user_3861,sess_4976,purchase,2023-03-14 09:25:00,organic_search,tablet,France
evt_5430,user_1094,sess_2364,scroll,2023-01-01 11:02:00,organic_search,tablet,France
evt_5431,user_3182,sess_6818,page_view,2023-06-01 07:31:00,organic_search,desktop,India
evt_5432,user_2730,sess_6401,session_start,2023-05-07 21:05:00,googleads,tablet,France
evt_5433,user_265,sess_3737,scroll,2023-03-10 04:50:00,Email,mobile,US
evt_5434,user_2346,sess_5551,purchase,2023-02-24 10:04:00,googleads,desktop,France
evt_5435,user_3198,sess_1354,purchase,2023-02-07 12:03:00,googleads,desktop,UK
evt_5436,user_2540,sess_4436,add_to_cart,2023-04-05 15:58:00,Facebook Ads,tablet,
evt_5437,user_1378,sess_5431,session_start,2023-03-28 15:06:00,fbads,desktop,Germany
evt_5438,user_1780,sess_2872,scroll,2023-05-23 00:26:00,Email,tablet,India
evt_5439,user_1972,sess_154,purchase,2023-03-01 08:56:00,fbads,tablet,France
evt_5440,user_1079,sess_5314,add_to_cart,2023-04-27 06:17:00,fbads,mobile,Germany
evt_5441,user_2200,sess_3857,scroll,2023-01-19 12:58:00,Email,desktop,France
evt_5442,user_716,sess_1154,page_view,2023-06-01 02:37:00,fbads,tablet,India
evt_5443,user_1995,sess_3318,add_to_cart,2023-02-24 07:59:00,googleads,desktop,US
evt_5444,user_1475,sess_4864,scroll,2023-03-26 22:41:00,googleads,mobile,
evt_5445,user_196,sess_900,page_view,2023-06-22 21:30:00,Email,tablet,UK
evt_5446,user_1894,sess_3727,add_to_cart,2023-05-20 12:53:00,fbads,tablet,UK
evt_5447,user_985,sess_5434,page_view,2023-05-30 00:43:00,fbads,tablet,France
evt_5448,user_1982,sess_1094,add_to_cart,2023-03-06 03:38:00,Email,desktop,France
evt_5449,user_1380,sess_3288,purchase,2023-01-19 21:46:00,Facebook Ads,desktop,UK
evt_5450,user_2655,sess_5991,scroll,2023-02-26 06:07:00,googleads,desktop,France
evt_5451,user_1347,sess_5315,purchase,2023-03-27 02:56:00,Facebook Ads,tablet,
evt_5452,user_1287,sess_1243,add_to_cart,2023-06-06 16:28:00,G-Ads,tablet,UK
evt_5453,user_3960,sess_3055,purchase,2023-04-11 14:43:00,Google Ads,tablet,
evt_5454,user_2385,sess_6437,purchase,2023-03-30 11:17:00,fbads,desktop,UK
evt_5455,user_3801,sess_4109,page_view,2023-04-29 23:42:00,Organic,desktop,India
evt_5456,user_637,sess_6451,session_start,2023-05-21 19:05:00,fbads,tablet,
evt_5457,user_482,sess_6363,add_to_cart,2023-03-16 17:41:00,G-Ads,mobile,US
evt_5458,user_3038,sess_6030,purchase,2023-03-22 20:02:00,Google Ads,desktop,India
evt_5459,user_1905,sess_834,purchase,2023-03-14 21:34:00,organic_search,tablet,
evt_5460,user_394,sess_2085,scroll,2023-05-02 20:49:00,organic_search,tablet,
evt_5461,user_1006,sess_2383,page_view,2023-04-12 05:04:00,Email,tablet,UK
evt_5462,user_2343,sess_2786,page_view,2023-04-05 08:03:00,Facebook Ads,desktop,UK
evt_5463,user_1528,sess_5849,scroll,2023-01-07 18:00:00,googleads,desktop,India
evt_5464,user_783,sess_4985,scroll,2023-01-19 08:17:00,Google Ads,mobile,Germany
evt_5465,user_1426,sess_5045,page_view,2023-04-30 23:26:00,Google Ads,mobile,Germany
evt_5466,user_3071,sess_289,scroll,2023-03-25 17:49:00,fbads,tablet,India
evt_5467,user_2003,sess_4449,scroll,2023-05-08 13:31:00,G-Ads,tablet,UK
evt_5468,user_1286,sess_5570,page_view,2023-03-14 10:18:00,G-Ads,mobile,
evt_5469,user_3270,sess_2992,session_start,2023-05-28 12:47:00,Facebook Ads,tablet,France
evt_5470,user_3157,sess_6484,session_start,2023-03-19 05:26:00,organic_search,desktop,
evt_5471,user_1024,sess_2892,add_to_cart,2023-05-24 22:07:00,Organic,desktop,US
evt_5472,user_1508,sess_5520,purchase,2023-05-09 00:27:00,Organic,mobile,Germany
evt_5473,user_237,sess_3723,add_to_cart,2023-01-25 04:23:00,Facebook Ads,desktop,India
evt_5474,user_3961,sess_1751,add_to_cart,2023-05-26 18:56:00,Email,mobile,US
evt_5475,user_2508,sess_60,page_view,2023-02-19 12:50:00,Facebook Ads,mobile,France
evt_5476,user_1918,sess_2539,add_to_cart,2023-03-31 15:45:00,fbads,tablet,US
evt_5477,user_1771,sess_3320,add_to_cart,2023-02-27 02:21:00,organic_search,tablet,
evt_5478,user_2326,sess_3392,scroll,2023-05-20 22:10:00,googleads,tablet,UK
evt_5479,user_2131,sess_184,add_to_cart,2023-05-09 02:02:00,Google Ads,tablet,India
evt_5480,user_3745,sess_3738,add_to_cart,2023-05-27 11:19:00,Email,tablet,Germany
evt_5481,user_3455,sess_2989,session_start,2023-05-29 03:22:00,G-Ads,desktop,India
evt_5482,user_2104,sess_1427,purchase,2023-02-03 00:52:00,Organic,mobile,
evt_5483,user_1929,sess_6634,session_start,2023-06-22 05:01:00,fbads,tablet,India
evt_5484,user_580,sess_4150,session_start,2023-03-13 01:25:00,Organic,tablet,India
evt_5485,user_363,sess_6638,add_to_cart,2023-05-03 08:58:00,G-Ads,mobile,US
evt_5486,user_310,sess_2162,add_to_cart,2023-02-28 16:01:00,G-Ads,desktop,India
evt_5487,user_3782,sess_887,session_start,2023-03-31 01:29:00,G-Ads,desktop,France
evt_5488,user_3544,sess_2508,scroll,2023-06-27 19:28:00,Email,desktop,UK
evt_5489,user_2578,sess_5154,purchase,2023-03-10 17:30:00,Email,tablet,US
evt_5490,user_741,sess_3071,purchase,2023-02-21 00:03:00,fbads,mobile,India
evt_5491,user_2134,sess_800,session_start,2023-05-02 04:37:00,Email,mobile,US
evt_5492,user_1565,sess_3688,add_to_cart,2023-04-04 01:30:00,Google Ads,tablet,UK
evt_5493,user_592,sess_475,add_to_cart,2023-04-11 14:25:00,googleads,tablet,France
evt_5494,user_887,sess_3642,scroll,2023-04-04 09:17:00,fbads,mobile,France
evt_5495,user_3190,sess_2290,scroll,2023-06-20 22:59:00,googleads,desktop,Germany
evt_5496,user_2748,sess_1103,add_to_cart,2023-01-06 01:54:00,googleads,desktop,
evt_5497,user_2140,sess_1998,add_to_cart,2023-02-14 05:23:00,Email,desktop,India
evt_5498,user_3684,sess_799,page_view,2023-02-03 14:27:00,organic_search,mobile,France
evt_5499,user_849,sess_3189,page_view,2023-02-05 14:34:00,Google Ads,tablet,Germany
evt_5500,user_3599,sess_6372,scroll,2023-06-17 12:07:00,fbads,desktop,Germany
evt_5501,user_190,sess_6000,session_start,2023-01-02 22:10:00,Organic,tablet,
evt_5502,user_1980,sess_3568,page_view,2023-06-26 19:46:00,Facebook Ads,desktop,Germany
evt_5503,user_592,sess_6066,session_start,2023-03-09 22:25:00,Google Ads,desktop,Germany
evt_5504,user_2680,sess_3955,page_view,2023-04-26 20:56:00,Organic,mobile,India
evt_5505,user_2044,sess_1207,page_view,2023-02-21 07:48:00,Organic,tablet,India
evt_5506,user_2691,sess_2456,page_view,2023-04-02 04:55:00,Organic,tablet,US
evt_5507,user_184,sess_1853,add_to_cart,2023-03-12 11:21:00,fbads,tablet,UK
evt_5508,user_3260,sess_3282,purchase,2023-04-22 21:55:00,Organic,desktop,UK
evt_5509,user_448,sess_4824,session_start,2023-01-16 04:00:00,Organic,mobile,UK
evt_5510,user_2941,sess_5609,add_to_cart,2023-04-21 21:44:00,Google Ads,desktop,UK
evt_5511,user_3261,sess_6534,session_start,2023-01-07 01:00:00,organic_search,tablet,India
evt_5512,user_940,sess_2445,add_to_cart,2023-03-03 05:17:00,googleads,tablet,France
evt_5513,user_1846,sess_5593,page_view,2023-01-23 11:04:00,googleads,tablet,UK
evt_5514,user_2289,sess_4702,page_view,2023-02-04 04:38:00,Organic,tablet,US
evt_5515,user_2374,sess_3206,scroll,2023-06-23 18:12:00,Google Ads,desktop,UK
evt_5516,user_718,sess_966,purchase,2023-06-17 21:28:00,Facebook Ads,mobile,France
evt_5517,user_1020,sess_5224,scroll,2023-05-13 15:24:00,G-Ads,desktop,US
evt_5518,user_1645,sess_6520,page_view,2023-01-26 14:16:00,G-Ads,mobile,Germany
evt_5519,user_2341,sess_6021,page_view,2023-04-11 04:44:00,organic_search,desktop,UK
evt_5520,user_2107,sess_86,add_to_cart,2023-06-07 10:32:00,Facebook Ads,mobile,UK
evt_5521,user_2234,sess_1891,session_start,2023-05-31 15:38:00,fbads,mobile,
evt_5522,user_3438,sess_5092,page_view,2023-01-01 18:37:00,Organic,desktop,Germany
evt_5523,user_981,sess_6582,purchase,2023-06-04 23:18:00,googleads,desktop,UK
evt_5524,user_1385,sess_2079,scroll,2023-04-15 11:27:00,Facebook Ads,tablet,
evt_5525,user_1414,sess_1001,page_view,2023-06-09 11:39:00,G-Ads,tablet,India
evt_5526,user_1247,sess_386,page_view,2023-01-28 09:43:00,Facebook Ads,mobile,India
evt_5527,user_2341,sess_2707,purchase,2023-04-04 10:19:00,organic_search,tablet,France
evt_5528,user_49,sess_1807,purchase,2023-05-28 02:19:00,organic_search,mobile,Germany
evt_5529,user_3805,sess_4039,page_view,2023-06-06 00:22:00,organic_search,tablet,India
evt_5530,user_788,sess_268,purchase,2023-03-16 18:50:00,organic_search,mobile,France
evt_5531,user_1243,sess_604,add_to_cart,2023-02-16 04:12:00,Organic,mobile,UK
evt_5532,user_382,sess_3213,purchase,2023-04-09 11:05:00,Facebook Ads,tablet,
evt_5533,user_2275,sess_4839,purchase,2023-02-08 00:24:00,Facebook Ads,desktop,Germany
evt_5534,user_2289,sess_2121,page_view,2023-05-18 15:15:00,organic_search,desktop,Germany
evt_5535,user_1904,sess_5466,scroll,2023-06-06 03:23:00,Google Ads,mobile,Germany
evt_5536,user_1147,sess_1839,purchase,2023-03-01 02:11:00,organic_search,tablet,
evt_5537,user_2738,sess_6898,add_to_cart,2023-06-03 10:04:00,googleads,tablet,Germany
evt_5538,user_3115,sess_1937,page_view,2023-02-11 10:36:00,Facebook Ads,mobile,UK
evt_5539,user_2377,sess_6482,scroll,2023-05-17 05:52:00,organic_search,desktop,Germany
evt_5540,user_3671,sess_2163,purchase,2023-01-22 04:10:00,Google Ads,desktop,France
evt_5541,user_1151,sess_4370,page_view,2023-04-17 19:06:00,fbads,tablet,Germany
evt_5542,user_2972,sess_6570,add_to_cart,2023-06-03 14:10:00,googleads,tablet,India
evt_5543,user_1411,sess_3171,page_view,2023-06-05 21:52:00,Email,desktop,US
evt_5544,user_1982,sess_422,scroll,2023-04-19 04:45:00,Email,tablet,
evt_5545,user_3645,sess_2449,scroll,2023-03-17 06:51:00,googleads,mobile,India
evt_5546,user_210,sess_3966,session_start,2023-03-28 01:04:00,Organic,desktop,Germany
evt_5547,user_1483,sess_2376,purchase,2023-03-18 03:42:00,Email,desktop,US
evt_5548,user_2097,sess_4631,scroll,2023-01-28 14:47:00,G-Ads,desktop,
evt_5549,user_2362,sess_1722,purchase,2023-04-03 06:43:00,Email,desktop,
evt_5550,user_102,sess_6212,add_to_cart,2023-04-16 13:55:00,Google Ads,tablet,France
evt_5551,user_1057,sess_5614,scroll,2023-04-07 04:43:00,Email,tablet,Germany
evt_5552,user_47,sess_6905,scroll,2023-03-10 23:41:00,G-Ads,tablet,
evt_5553,user_3535,sess_3341,page_view,2023-02-09 18:34:00,G-Ads,desktop,France
evt_5554,user_1952,sess_277,session_start,2023-05-20 17:23:00,organic_search,desktop,Germany
evt_5555,user_1799,sess_4884,purchase,2023-03-27 06:24:00,Google Ads,tablet,US
evt_5556,user_2333,sess_4629,scroll,2023-01-27 06:31:00,Organic,mobile,Germany
evt_5557,user_1919,sess_4828,add_to_cart,2023-06-10 01:54:00,organic_search,mobile,
evt_5558,user_3217,sess_700,page_view,2023-06-22 06:40:00,organic_search,mobile,UK
evt_5559,user_505,sess_1066,session_start,2023-04-19 16:39:00,Organic,mobile,US
evt_5560,user_2707,sess_6497,page_view,2023-03-16 01:37:00,G-Ads,desktop,US
evt_5561,user_672,sess_1900,add_to_cart,2023-05-05 14:14:00,Facebook Ads,mobile,US
evt_5562,user_884,sess_5053,session_start,2023-06-19 03:11:00,Facebook Ads,desktop,UK
evt_5563,user_1553,sess_185,scroll,2023-05-29 06:08:00,Google Ads,desktop,France
evt_5564,user_3991,sess_2119,add_to_cart,2023-05-04 19:11:00,Google Ads,desktop,France
evt_5565,user_1409,sess_5361,add_to_cart,2023-02-04 17:18:00,Email,desktop,France
evt_5566,user_3605,sess_3210,purchase,2023-05-22 17:26:00,G-Ads,tablet,UK
evt_5567,user_371,sess_1119,session_start,2023-03-04 13:21:00,Facebook Ads,desktop,
evt_5568,user_3419,sess_398,page_view,2023-05-23 23:46:00,Organic,desktop,UK
evt_5569,user_2176,sess_6784,session_start,2023-03-03 05:27:00,fbads,tablet,Germany
evt_5570,user_3195,sess_2791,add_to_cart,2023-01-20 09:53:00,googleads,tablet,
evt_5571,user_3087,sess_6265,session_start,2023-05-23 14:18:00,Google Ads,desktop,US
evt_5572,user_1484,sess_2868,purchase,2023-06-14 15:52:00,G-Ads,tablet,India
evt_5573,user_1328,sess_2029,scroll,2023-03-16 16:10:00,fbads,mobile,UK
evt_5574,user_1365,sess_6560,page_view,2023-03-29 07:42:00,Organic,tablet,France
evt_5575,user_2612,sess_3659,session_start,2023-03-14 06:01:00,Google Ads,tablet,US
evt_5576,user_173,sess_1874,session_start,2023-06-23 02:47:00,G-Ads,mobile,India
evt_5577,user_1021,sess_616,scroll,2023-01-07 05:20:00,googleads,tablet,
evt_5578,user_3702,sess_2671,session_start,2023-03-15 01:14:00,Organic,mobile,France
evt_5579,user_3178,sess_4725,add_to_cart,2023-04-09 07:03:00,organic_search,tablet,France
evt_5580,user_3182,sess_3966,add_to_cart,2023-06-17 10:10:00,organic_search,mobile,
evt_5581,user_313,sess_2062,add_to_cart,2023-05-27 15:34:00,fbads,tablet,UK
evt_5582,user_3266,sess_3349,add_to_cart,2023-04-15 21:47:00,googleads,desktop,
evt_5583,user_2366,sess_3214,purchase,2023-02-24 16:32:00,googleads,desktop,India
evt_5584,user_961,sess_1595,add_to_cart,2023-04-09 15:36:00,Google Ads,desktop,India
evt_5585,user_80,sess_2656,page_view,2023-05-08 17:15:00,Google Ads,mobile,France
evt_5586,user_1998,sess_2558,purchase,2023-05-05 15:49:00,googleads,mobile,India
evt_5587,user_603,sess_5580,add_to_cart,2023-05-14 00:08:00,Google Ads,mobile,
evt_5588,user_3635,sess_4007,purchase,2023-02-24 04:02:00,Email,desktop,India
evt_5589,user_1632,sess_2257,session_start,2023-04-01 17:03:00,G-Ads,tablet,
evt_5590,user_280,sess_456,purchase,2023-03-15 20:55:00,Organic,mobile,Germany
evt_5591,user_1309,sess_5327,page_view,2023-05-22 23:31:00,googleads,desktop,US
evt_5592,user_1662,sess_5579,session_start,2023-03-23 10:21:00,fbads,desktop,US
evt_5593,user_3381,sess_417,add_to_cart,2023-06-07 23:07:00,Organic,mobile,Germany
evt_5594,user_2190,sess_6284,purchase,2023-02-23 05:19:00,Facebook Ads,mobile,India
evt_5595,user_2347,sess_3052,session_start,2023-06-23 08:52:00,organic_search,mobile,US
evt_5596,user_2822,sess_4550,add_to_cart,2023-03-14 10:26:00,Google Ads,desktop,India
evt_5597,user_3259,sess_721,purchase,2023-03-03 02:08:00,organic_search,tablet,US
evt_5598,user_939,sess_1103,scroll,2023-03-30 08:51:00,googleads,desktop,
evt_5599,user_2719,sess_4355,purchase,2023-04-02 01:15:00,googleads,tablet,
evt_5600,user_1886,sess_58,page_view,2023-03-08 10:37:00,Google Ads,tablet,India
evt_5601,user_2317,sess_3542,scroll,2023-04-21 22:05:00,organic_search,tablet,US
evt_5602,user_114,sess_5058,add_to_cart,2023-03-05 18:54:00,googleads,tablet,US
evt_5603,user_190,sess_977,session_start,2023-01-29 04:03:00,Email,mobile,US
evt_5604,user_930,sess_5776,add_to_cart,2023-06-26 11:56:00,organic_search,mobile,UK
evt_5605,user_2357,sess_5304,add_to_cart,2023-05-18 06:03:00,organic_search,tablet,UK
evt_5606,user_2071,sess_1324,session_start,2023-06-15 13:37:00,googleads,desktop,France
evt_5607,user_3952,sess_5175,purchase,2023-06-16 11:26:00,Email,mobile,India
evt_5608,user_1759,sess_6901,add_to_cart,2023-05-27 00:18:00,organic_search,mobile,UK
evt_5609,user_2464,sess_1351,page_view,2023-06-14 13:48:00,organic_search,desktop,Germany
evt_5610,user_1240,sess_5702,page_view,2023-05-25 03:03:00,fbads,mobile,UK
evt_5611,user_2300,sess_6642,scroll,2023-05-31 12:01:00,Facebook Ads,tablet,Germany
evt_5612,user_650,sess_3158,add_to_cart,2023-03-04 22:56:00,googleads,tablet,France
evt_5613,user_974,sess_5678,page_view,2023-02-02 08:53:00,fbads,tablet,France
evt_5614,user_3902,sess_6486,scroll,2023-05-13 11:00:00,organic_search,mobile,
evt_5615,user_1779,sess_5803,scroll,2023-03-29 09:13:00,G-Ads,desktop,UK
evt_5616,user_784,sess_5205,purchase,2023-02-05 23:07:00,Email,desktop,France
evt_5617,user_3674,sess_3789,session_start,2023-04-01 04:28:00,G-Ads,tablet,Germany
evt_5618,user_1483,sess_3904,page_view,2023-03-03 10:48:00,Organic,tablet,UK
evt_5619,user_913,sess_4248,page_view,2023-06-01 23:48:00,G-Ads,tablet,France
evt_5620,user_193,sess_6250,add_to_cart,2023-02-19 04:34:00,Google Ads,tablet,UK
evt_5621,user_514,sess_2401,scroll,2023-04-16 19:13:00,Organic,mobile,
evt_5622,user_126,sess_5907,page_view,2023-04-14 07:59:00,fbads,mobile,France
evt_5623,user_270,sess_3433,purchase,2023-03-29 21:56:00,Facebook Ads,desktop,Germany
evt_5624,user_523,sess_2360,add_to_cart,2023-03-15 19:43:00,Organic,tablet,
evt_5625,user_3414,sess_1134,add_to_cart,2023-03-08 14:56:00,fbads,tablet,US
evt_5626,user_3780,sess_271,add_to_cart,2023-03-17 02:38:00,Facebook Ads,mobile,France
evt_5627,user_3115,sess_693,purchase,2023-06-18 00:26:00,Google Ads,mobile,
evt_5628,user_1361,sess_1215,scroll,2023-02-14 00:07:00,googleads,tablet,India
evt_5629,user_3081,sess_3770,add_to_cart,2023-05-30 04:51:00,G-Ads,desktop,UK
evt_5630,user_3734,sess_540,purchase,2023-03-31 10:42:00,Email,desktop,France
evt_5631,user_3972,sess_6455,page_view,2023-06-09 23:32:00,Google Ads,tablet,India
evt_5632,user_2137,sess_2179,add_to_cart,2023-06-17 04:34:00,Facebook Ads,mobile,UK
evt_5633,user_2502,sess_4322,purchase,2023-03-23 14:58:00,fbads,mobile,US
evt_5634,user_2357,sess_4414,add_to_cart,2023-06-01 20:04:00,Email,tablet,Germany
evt_5635,user_2804,sess_3404,scroll,2023-05-24 08:42:00,organic_search,mobile,UK
evt_5636,user_1021,sess_4876,page_view,2023-05-24 18:00:00,G-Ads,mobile,Germany
evt_5637,user_3151,sess_1340,purchase,2023-03-26 15:29:00,Facebook Ads,desktop,UK
evt_5638,user_44,sess_350,add_to_cart,2023-01-27 01:52:00,Google Ads,tablet,India
evt_5639,user_2881,sess_5212,page_view,2023-03-20 16:51:00,fbads,desktop,Germany
evt_5640,user_277,sess_6888,purchase,2023-02-24 19:33:00,G-Ads,desktop,France
evt_5641,user_2003,sess_2044,purchase,2023-02-27 21:47:00,fbads,tablet,India
evt_5642,user_2927,sess_2328,add_to_cart,2023-04-27 17:52:00,Facebook Ads,mobile,Germany
evt_5643,user_2537,sess_4037,session_start,2023-01-27 03:26:00,Google Ads,tablet,Germany
evt_5644,user_1815,sess_2980,purchase,2023-06-22 05:31:00,Facebook Ads,tablet,US
evt_5645,user_1253,sess_1894,session_start,2023-03-14 20:41:00,Google Ads,desktop,UK
evt_5646,user_3497,sess_1737,session_start,2023-06-07 11:47:00,G-Ads,tablet,UK
evt_5647,user_715,sess_4206,scroll,2023-04-12 13:39:00,Facebook Ads,desktop,Germany
evt_5648,user_812,sess_2033,session_start,2023-01-18 22:49:00,Facebook Ads,mobile,India
evt_5649,user_3827,sess_3944,add_to_cart,2023-02-20 11:15:00,Email,mobile,
evt_5650,user_3679,sess_6868,add_to_cart,2023-01-10 04:31:00,G-Ads,mobile,Germany
evt_5651,user_1271,sess_832,add_to_cart,2023-01-28 18:24:00,fbads,desktop,UK
evt_5652,user_89,sess_5190,session_start,2023-04-09 01:45:00,Email,mobile,
evt_5653,user_3355,sess_3758,add_to_cart,2023-01-11 00:08:00,Facebook Ads,mobile,UK
evt_5654,user_184,sess_2656,page_view,2023-03-14 18:34:00,Google Ads,mobile,US
evt_5655,user_3365,sess_1082,purchase,2023-01-18 10:43:00,Google Ads,desktop,
evt_5656,user_368,sess_2996,purchase,2023-03-01 00:44:00,organic_search,mobile,France
evt_5657,user_3916,sess_2186,page_view,2023-02-19 18:25:00,G-Ads,mobile,
evt_5658,user_3350,sess_5629,purchase,2023-06-22 06:27:00,Email,desktop,UK
evt_5659,user_292,sess_645,session_start,2023-04-23 23:39:00,G-Ads,desktop,UK
evt_5660,user_3506,sess_718,add_to_cart,2023-02-28 09:20:00,Facebook Ads,tablet,India
evt_5661,user_3856,sess_3984,session_start,2023-01-14 17:17:00,googleads,mobile,
evt_5662,user_3989,sess_2829,page_view,2023-03-05 14:05:00,Facebook Ads,tablet,
