transaction_id,customer_id,revenue,product_category,transaction_date
txn_3040,user_3068,1834.71,Footwear,2023-01-05
txn_3041,user_1854,2488.17,,2023-01-08
txn_3042,user_613,2125.58,Beauty,2023-06-29
txn_3043,user_549,1530.77,Beauty,2023-02-21
txn_3044,user_52,2179.37,,2023-06-07
txn_3045,user_1751,2571.69,,2023-03-20
txn_3046,user_1620,360.05,Footwear,2023-01-28
txn_3047,user_1947,2927.26,Accessories,2023-06-17
txn_3048,user_1604,1731,,2023-06-27
txn_3049,user_2237,2340.39,Footwear,2023-05-22
txn_3050,user_1736,2957.8,Accessories,2023-02-27
txn_3051,user_2821,902.66,,2023-04-11
txn_3052,user_3616,1432.45,Apparel,2023-03-19
txn_3053,user_1532,1769.16,,2023-04-01
txn_3054,user_1423,1373,,2023-04-27
txn_3055,user_807,3387.95,Apparel,2023-03-29
txn_3056,user_2594,1314.58,Beauty,2023-05-28
txn_3057,user_3848,1555.56,Beauty,2023-06-14
txn_3058,user_537,2163.51,Accessories,2023-04-19
txn_3059,user_344,1038.28,Apparel,2023-02-02
txn_3060,user_3235,1683.46,Footwear,2023-05-04
txn_3061,user_3575,2253.96,Footwear,2023-06-02
txn_3062,user_3667,-1733.71,,2023-06-11
txn_3063,user_3182,1925.29,,2023-05-08
txn_3064,user_845,1576.53,,2023-04-26
txn_3065,user_1611,788.42,,2023-06-27
txn_3066,user_1571,2257.27,Beauty,2023-03-17
txn_3067,user_3518,3403.95,,2023-01-21
txn_3068,user_2762,2014.72,Accessories,2023-02-28
txn_3069,user_1091,-2180.21,Beauty,2023-01-28
txn_3070,user_2596,2554.18,,2023-06-08
txn_3071,user_1808,984.54,Accessories,2023-01-30
txn_3072,user_357,3362.01,Accessories,2023-04-18
txn_3073,user_3894,2161.86,Accessories,2023-03-13
txn_3074,user_240,3305.49,Footwear,2023-01-31
txn_3075,user_143,1413.57,Beauty,2023-02-16
txn_3076,user_1775,3454.45,,2023-04-18
txn_3077,user_3783,2620.12,Beauty,2023-05-10
txn_3078,user_2854,2442.43,Footwear,2023-02-24
txn_3079,user_718,2187.22,Footwear,2023-04-08
txn_3080,user_3779,1801.18,Beauty,2023-02-21
txn_3081,user_267,2960.43,,2023-02-14
txn_3082,user_1248,2112.29,,2023-05-09
txn_3083,user_3874,-426.34,Footwear,2023-01-12
txn_3084,user_184,1106.25,,2023-06-26
txn_3085,user_2520,1851.32,Beauty,2023-04-28
txn_3086,user_494,2248,Beauty,2023-05-30
txn_3087,user_354,1954.73,,2023-04-30
txn_3088,user_3301,2975.18,Apparel,2023-02-10
txn_3089,user_2535,439.12,,2023-02-24
txn_3090,user_3900,2114.87,,2023-03-07
txn_3091,user_2809,545.62,Apparel,2023-04-08
txn_3092,user_1130,2607.77,Beauty,2023-06-25
txn_3093,user_441,1924.43,Apparel,2023-04-21
txn_3094,user_2622,2335.69,Beauty,2023-03-30
txn_3095,user_3742,1308.89,Accessories,2023-02-21
txn_3096,user_206,-3023.57,Accessories,2023-04-06
txn_3097,user_1923,2833.38,,2023-04-13
txn_3098,user_2188,2466.84,Accessories,2023-06-08
txn_3099,user_747,1896.39,Footwear,2023-01-14
txn_3100,user_76,2463.89,Accessories,2023-06-23
txn_3101,user_2556,1434.49,,2023-04-26
txn_3102,user_1253,2684.44,Accessories,2023-03-11
txn_3103,user_556,3319.58,Apparel,2023-05-10
txn_3104,user_2697,2856.49,Footwear,2023-03-15
txn_3105,user_3873,1416.32,,2023-04-07
txn_3106,user_3005,2289.13,Beauty,2023-02-14
txn_3107,user_278,965.49,Apparel,2023-03-13
txn_3108,user_3419,2457.91,Beauty,2023-05-15
txn_3109,user_1936,2360.48,Apparel,2023-06-19
txn_3110,user_3292,504.15,,2023-05-23
txn_3111,user_496,1070.57,,2023-04-10
txn_3112,user_581,1773.49,Beauty,2023-05-04
txn_3113,user_446,1759.31,Apparel,2023-03-09
txn_3114,user_1596,1032.42,,2023-02-27
txn_3115,user_3615,2311.18,Accessories,2023-06-04
txn_3116,user_2496,2201.18,,2023-06-22
txn_3117,user_2590,1844.58,Beauty,2023-06-21
txn_3118,user_1701,1395.37,,2023-01-27
txn_3119,user_3407,2838.97,Beauty,2023-06-29
txn_3120,user_671,3324.33,Footwear,2023-01-10
txn_3121,user_2225,1613.15,Apparel,2023-06-25
txn_3122,user_113,1510.27,Footwear,2023-01-06
txn_3123,user_2905,2392.97,Apparel,2023-05-27
txn_3124,user_3796,1713.58,Footwear,2023-06-04
txn_3125,user_2350,1888.48,,2023-02-19
txn_3126,user_3658,2591.72,,2023-01-19
txn_3127,user_2847,472.52,Apparel,2023-06-22
txn_3128,user_3086,3054.64,Accessories,2023-06-28
txn_3129,user_1819,2058.14,,2023-04-30
txn_3130,user_2321,1670.81,Accessories,2023-02-23
txn_3131,user_1273,1928.61,Apparel,2023-06-21
txn_3132,user_3978,1969.94,Accessories,2023-04-07
txn_3133,user_1759,615.04,Apparel,2023-06-03
txn_3134,user_1632,3195.95,Footwear,2023-02-13
txn_3135,user_966,2033.06,Footwear,2023-06-08
txn_3136,user_1530,-2354.4,,2023-05-31
txn_3137,user_1980,2761.24,Apparel,2023-01-11
txn_3138,user_3130,1183.07,Apparel,2023-04-11
txn_3139,user_1392,2378.78,,2023-06-30
txn_3140,user_19,1785.89,Beauty,2023-02-08
txn_3141,user_1551,2677.42,,2023-01-09
txn_3142,user_3575,298.22,,2023-01-20
txn_3143,user_2988,1920.72,Footwear,2023-05-15
txn_3144,user_2193,1517.74,,2023-01-16
txn_3145,user_2469,-2345.81,Accessories,2023-06-10
txn_3146,user_2092,-2376.04,,2023-05-01
txn_3147,user_3431,1433.9,Apparel,2023-06-03
txn_3148,user_3859,1430.26,Accessories,2023-02-03
txn_3149,user_3194,1911.47,Apparel,2023-05-24
txn_3150,user_1498,1282.69,Accessories,2023-02-10
txn_3151,user_1959,2673.59,Apparel,2023-05-21
txn_3152,user_1797,1704.63,Accessories,2023-04-16
txn_3153,user_2013,-325.59,Footwear,2023-03-12
txn_3154,user_441,1700.14,Beauty,2023-03-27
txn_3155,user_2981,-1169.16,Footwear,2023-05-13
txn_3156,user_1279,694.98,Apparel,2023-06-23
txn_3157,user_2323,1010.06,,2023-06-04
txn_3158,user_2574,2087.53,Footwear,2023-02-16
txn_3159,user_1084,3062.91,,2023-03-11
txn_3160,user_1044,2250.55,Accessories,2023-01-08
txn_3161,user_2938,1514.8,Beauty,2023-01-22
txn_3162,user_3491,2364.72,,2023-02-15
txn_3163,user_2841,1632.73,Apparel,2023-06-01
txn_3164,user_2010,1444.32,,2023-06-22
txn_3165,user_1137,1076.51,Beauty,2023-01-17
txn_3166,user_2260,598.54,,2023-02-13
txn_3167,user_1428,1688.06,Accessories,2023-06-26
txn_3168,user_2409,2126.44,Footwear,2023-02-15
txn_3169,user_3298,-1922.7,Apparel,2023-05-04
txn_3170,user_699,1667.23,Beauty,2023-01-16
txn_3171,user_3195,1243.4,,2023-02-14
txn_3172,user_228,2486.6,Apparel,2023-05-22
txn_3173,user_1696,946.29,Beauty,2023-05-12
txn_3174,user_9,2620.82,Apparel,2023-02-21
txn_3175,user_1394,1198.23,,2023-03-20
txn_3176,user_1812,1398.05,Footwear,2023-03-09
txn_3177,user_635,826.57,,2023-04-02
txn_3178,user_1902,-1598.88,Footwear,2023-04-21
txn_3179,user_1491,2780.25,Accessories,2023-05-29
txn_3180,user_766,2412.5,Apparel,2023-05-07
txn_3181,user_2981,2782.74,Beauty,2023-06-17
txn_3182,user_3042,2417.71,,2023-01-01
txn_3183,user_2867,1117.06,Beauty,2023-05-28
txn_3184,user_3904,1735.37,,2023-01-19
txn_3185,user_3673,1375.84,Apparel,2023-04-23
txn_3186,user_588,3064.46,,2023-02-28
txn_3187,user_1967,-1042.57,,2023-04-21
txn_3188,user_2966,-2714.96,Beauty,2023-01-24
txn_3189,user_1583,2714.36,Beauty,2023-02-16
txn_3190,user_3348,3463.7,Footwear,2023-02-07
txn_3191,user_2993,1672.25,Apparel,2023-02-12
txn_3192,user_1712,2569.86,Apparel,2023-05-17
txn_3193,user_846,-3825.32,Footwear,2023-02-17
txn_3194,user_77,1505.89,,2023-01-23
txn_3195,user_1245,771.97,,2023-02-01
txn_3196,user_3430,495.99,,2023-03-07
txn_3197,user_3454,-2570.17,Accessories,2023-03-05
txn_3198,user_371,493.48,,2023-05-13
txn_3199,user_2434,1702.14,Apparel,2023-05-04
txn_3200,user_3368,2349.85,Footwear,2023-05-31
txn_3201,user_1896,2148.14,,2023-05-13
txn_3202,user_1933,2340.36,,2023-04-26
txn_3203,user_3809,2177.83,Footwear,2023-01-11
txn_3204,user_1240,3023.09,Footwear,2023-05-10
txn_3205,user_1922,1238.15,,2023-01-06
txn_3206,user_3038,1458.4,Apparel,2023-05-04
txn_3207,user_3332,1381.87,Beauty,2023-06-07
txn_3208,user_1749,2664.15,,2023-04-28
txn_3209,user_3589,2720.32,Apparel,2023-06-05
txn_3210,user_3622,2360.98,Accessories,2023-02-08
txn_3211,user_1529,2946.79,,2023-06-08
txn_3212,user_269,1057.57,,2023-03-24
txn_3213,user_3489,3333.78,Apparel,2023-02-27
txn_3214,user_502,3218.59,Beauty,2023-06-10
txn_3215,user_2657,2588.5,,2023-06-22
txn_3216,user_2639,3425.44,,2023-02-01
txn_3217,user_3257,674.7,Accessories,2023-03-13
txn_3218,user_3873,1580.44,Footwear,2023-02-22
txn_3219,user_1066,1411.76,Footwear,2023-04-06
txn_3220,user_2940,2577.18,,2023-04-03
txn_3221,user_3248,1159.89,Apparel,2023-01-03
txn_3222,user_2153,2606,Footwear,2023-06-12
txn_3223,user_3341,3096.43,Apparel,2023-01-01
txn_3224,user_3654,2556.16,Beauty,2023-03-12
txn_3225,user_2194,2227,Apparel,2023-03-28
txn_3226,user_2466,1209.7,,2023-06-02
txn_3227,user_1776,1322.52,Beauty,2023-06-28
txn_3228,user_46,2999.7,Beauty,2023-06-24
txn_3229,user_552,2623.48,Accessories,2023-03-06
txn_3230,user_2046,1968.78,Beauty,2023-03-26
txn_3231,user_968,1665.67,,2023-01-31
txn_3232,user_3051,379.35,Beauty,2023-05-18
txn_3233,user_921,1143.32,Footwear,2023-03-12
txn_3234,user_1932,3529.14,,2023-01-29
txn_3235,user_48,975.64,,2023-01-31
txn_3236,user_3249,2151.58,Apparel,2023-06-05
txn_3237,user_2131,2805.96,Beauty,2023-03-07
txn_3238,user_3199,996.06,Beauty,2023-05-29
txn_3239,user_3147,2147.77,Apparel,2023-04-18
txn_3240,user_2293,2750.33,,2023-03-30
txn_3241,user_2777,2010,Beauty,2023-03-15
txn_3242,user_2523,4294.72,,2023-01-05
txn_3243,user_2022,-665.12,Accessories,2023-03-13
txn_3244,user_1398,2846.98,,2023-04-07
txn_3245,user_1183,1861.76,Footwear,2023-03-03
txn_3246,user_3071,-2617.54,,2023-04-19
txn_3247,user_268,2353.05,,2023-01-04
txn_3248,user_470,1413.48,Accessories,2023-05-13
txn_3249,user_3925,2183.2,Accessories,2023-02-11
txn_3250,user_3975,513.68,Accessories,2023-04-15
txn_3251,user_3455,2482.6,Beauty,2023-01-31
txn_3252,user_2456,2238.53,Beauty,2023-06-16
txn_3253,user_3282,2510.93,Beauty,2023-02-20
txn_3254,user_2817,2846.49,,2023-05-03
txn_3255,user_1445,2294.1,,2023-06-17
txn_3256,user_2311,2118.47,Footwear,2023-03-11
txn_3257,user_3948,1295.15,,2023-06-04
txn_3258,user_3801,1430.22,Accessories,2023-01-30
txn_3259,user_966,2949.39,Apparel,2023-04-15
txn_3260,user_3043,3149.07,Accessories,2023-02-20
txn_3261,user_547,1809.51,Accessories,2023-04-17
txn_3262,user_2323,2036.8,Accessories,2023-02-01
txn_3263,user_1714,1276.31,,2023-05-13
txn_3264,user_3245,2938.21,Beauty,2023-05-02
txn_3265,user_1974,2532.33,Apparel,2023-03-20
txn_3266,user_943,3552.97,Beauty,2023-01-31
txn_3267,user_2057,1297.34,,2023-03-11
txn_3268,user_581,1697.59,Apparel,2023-04-07
txn_3269,user_2967,2185.16,Accessories,2023-04-17
txn_3270,user_1155,2517.19,Accessories,2023-02-25
txn_3271,user_3235,1827.47,Footwear,2023-05-14
txn_3272,user_1069,-1301.63,Footwear,2023-03-10
txn_3273,user_1995,2705.13,,2023-04-13
txn_3274,user_1228,2576.91,,2023-03-10
txn_3275,user_3811,1266.98,Apparel,2023-04-17
txn_3276,user_1610,3084.35,,2023-06-01
txn_3277,user_2981,2936.16,Accessories,2023-02-25
txn_3278,user_662,2107.44,Beauty,2023-05-29
txn_3279,user_952,-2063.68,,2023-05-22
txn_3280,user_124,-2443.25,,2023-06-21
txn_3281,user_3424,1310.64,Footwear,2023-01-30
txn_3282,user_2666,2024.03,,2023-02-18
txn_3283,user_2986,-278.09,Footwear,2023-01-10
txn_3284,user_2846,-2701.16,Accessories,2023-04-20
txn_3285,user_2569,750.81,Beauty,2023-02-12
txn_3286,user_2727,3202.74,Beauty,2023-06-20
txn_3287,user_505,1735.9,Apparel,2023-01-20
txn_3288,user_2233,1830.67,Apparel,2023-05-29
txn_3289,user_443,1497.81,Footwear,2023-04-21
txn_3290,user_2774,1769.57,Apparel,2023-06-26
txn_3291,user_1693,3134.83,,2023-01-09
txn_3292,user_3203,9.75,,2023-01-20
txn_3293,user_2098,3021.57,Apparel,2023-03-17
txn_3294,user_2639,2270.42,Beauty,2023-03-03
txn_3295,user_1451,-1034.38,Apparel,2023-05-12
txn_3296,user_3216,1139.75,,2023-04-28
txn_3297,user_3406,3341.11,Beauty,2023-02-27
txn_3298,user_748,1243.59,,2023-03-22
txn_3299,user_1453,1077.32,Footwear,2023-02-28
txn_3300,user_1731,2909.85,,2023-01-02
txn_3301,user_3909,2270.84,Footwear,2023-02-27
txn_3302,user_1375,1249.66,,2023-01-24
txn_3303,user_2040,2173.3,,2023-02-04
txn_3304,user_3646,1179.4,,2023-02-14
txn_3305,user_3924,2880.66,Apparel,2023-03-05
txn_3306,user_113,2849.1,Accessories,2023-01-19
txn_3307,user_84,2425.6,Apparel,2023-06-06
txn_3308,user_73,2289.33,,2023-05-14
txn_3309,user_359,3408.95,,2023-05-28
txn_3310,user_1719,1999.75,,2023-03-27
txn_3311,user_1545,1054.5,Footwear,2023-01-10
txn_3312,user_2420,2359.58,,2023-04-26
txn_3313,user_1655,3668.84,,2023-03-28
txn_3314,user_2975,1188.19,Accessories,2023-06-14
txn_3315,user_1579,1710.83,Accessories,2023-03-25
txn_3316,user_2073,2333.16,Accessories,2023-03-08
txn_3317,user_1651,1956.88,Beauty,2023-02-23
txn_3318,user_1018,1214.16,Apparel,2023-01-11
txn_3319,user_913,2897.49,Accessories,2023-04-27
txn_3320,user_406,3856.03,Beauty,2023-02-08
txn_3321,user_965,2156.91,,2023-02-15
txn_3322,user_1500,1276.75,,2023-01-12
txn_3323,user_496,760.83,,2023-05-15
txn_3324,user_3308,2206.38,Apparel,2023-06-01
txn_3325,user_1181,-2883.1,Apparel,2023-01-28
txn_3326,user_368,2380.13,Accessories,2023-02-04
txn_3327,user_212,1998.08,,2023-05-09
txn_3328,user_419,1528.58,,2023-06-18
txn_3329,user_1197,-1126.27,Beauty,2023-03-31
txn_3330,user_1705,2667.8,,2023-03-02
txn_3331,user_1846,-2731.02,Apparel,2023-06-11
txn_3332,user_1068,763.42,Footwear,2023-06-13
txn_3333,user_2702,3271.87,Beauty,2023-06-30
txn_3334,user_1505,-2459.26,Footwear,2023-04-06
txn_3335,user_3935,3119.68,Accessories,2023-03-31
txn_3336,user_3040,926.3,,2023-02-12
txn_3337,user_517,907.34,,2023-03-18
txn_3338,user_1877,1880.82,Beauty,2023-04-10
txn_3339,user_146,-2402.23,Beauty,2023-03-20
txn_3340,user_3205,3437.09,,2023-01-01
txn_3341,user_2358,2564.86,Apparel,2023-06-15
txn_3342,user_632,1805.85,,2023-02-27
txn_3343,user_1530,1178.9,Accessories,2023-01-26
txn_3344,user_1219,-2984,Accessories,2023-06-09
txn_3345,user_3380,1228.24,Apparel,2023-01-15
txn_3346,user_1274,3302.77,,2023-04-13
txn_3347,user_1373,1772.49,,2023-03-06
txn_3348,user_1584,3272.47,Accessories,2023-06-21
txn_3349,user_1115,2543.15,Accessories,2023-04-07
txn_3350,user_3049,1890.4,,2023-04-30
txn_3351,user_3923,1584.48,Accessories,2023-04-20
txn_3352,user_3744,1727.27,Apparel,2023-02-11
txn_3353,user_1008,2342.65,Apparel,2023-01-21
txn_3354,user_3092,2061.73,Footwear,2023-02-15
txn_3355,user_2509,-1524.95,Accessories,2023-01-07
txn_3356,user_2577,-1867.49,Apparel,2023-05-04
txn_3357,user_1764,2062.86,,2023-03-11
txn_3358,user_700,-297.01,Footwear,2023-01-28
txn_3359,user_1881,2366.53,Footwear,2023-01-11
txn_3360,user_2426,1216.22,Accessories,2023-02-14
txn_3361,user_768,-1077.33,Footwear,2023-03-18
txn_3362,user_3953,650.12,Apparel,2023-06-22
txn_3363,user_2454,564.89,Accessories,2023-04-29
txn_3364,user_1866,915.64,Beauty,2023-02-24
txn_3365,user_1183,1432.78,,2023-03-03
txn_3366,user_3934,3562.61,Footwear,2023-01-11
txn_3367,user_2939,1579.3,Footwear,2023-03-22
txn_3368,user_2020,-2142.2,Footwear,2023-04-10
txn_3369,user_3013,-2320.39,Beauty,2023-04-30
txn_3370,user_1041,2104.85,,2023-06-01
txn_3371,user_1474,1938.05,,2023-04-04
txn_3372,user_3719,1043.76,Accessories,2023-05-17
txn_3373,user_1306,3160.74,Accessories,2023-03-24
txn_3374,user_2603,3445.76,,2023-03-29
txn_3375,user_492,653.87,Apparel,2023-03-16
txn_3376,user_1017,1180.78,Apparel,2023-03-15
txn_3377,user_983,1776.15,Footwear,2023-03-15
txn_3378,user_964,-1228.37,,2023-05-12
txn_3379,user_1205,2404.77,Beauty,2023-01-09
txn_3380,user_1746,1417.38,,2023-01-31
txn_3381,user_3804,3732.04,Accessories,2023-02-09
txn_3382,user_1486,2952.44,,2023-01-13
txn_3383,user_2326,2170.06,Beauty,2023-05-29
txn_3384,user_787,2821.59,Beauty,2023-03-26
txn_3385,user_2866,2884.72,,2023-01-13
txn_3386,user_414,1548.84,Accessories,2023-01-05
txn_3387,user_2168,1347.03,Beauty,2023-02-21
txn_3388,user_2347,2062.51,Accessories,2023-03-27
txn_3389,user_1113,2689.31,,2023-03-24
txn_3390,user_3675,2111.25,,2023-02-16
txn_3391,user_3969,738.4,Beauty,2023-03-30
txn_3392,user_979,1357.74,Accessories,2023-05-02
txn_3393,user_1684,1940.82,Apparel,2023-06-05
txn_3394,user_2265,1939.47,Beauty,2023-05-21
txn_3395,user_965,3578.03,Apparel,2023-04-01
txn_3396,user_401,891.21,Footwear,2023-03-12
txn_3397,user_1262,2404.47,Footwear,2023-04-28
txn_3398,user_1485,3191.29,,2023-05-06
txn_3399,user_2772,-3817.16,Accessories,2023-02-15
txn_3400,user_3627,1676.48,Accessories,2023-01-06
txn_3401,user_985,2393.14,Beauty,2023-05-28
txn_3402,user_1003,2455.81,Footwear,2023-03-18
txn_3403,user_146,2156.39,Apparel,2023-02-01
txn_3404,user_119,1920.92,Accessories,2023-05-27
txn_3405,user_2129,-2348.78,,2023-06-11
txn_3406,user_1179,-25.8,Beauty,2023-04-03
txn_3407,user_769,2545.66,,2023-05-29
txn_3408,user_873,-2100.94,Beauty,2023-04-16
txn_3409,user_3551,1822.02,Footwear,2023-03-21
txn_3410,user_2472,3637.49,Beauty,2023-01-14
txn_3411,user_1532,1460.05,Beauty,2023-04-26
txn_3412,user_3946,1677.54,,2023-05-28
txn_3413,user_164,3593.24,Accessories,2023-06-13
txn_3414,user_1212,1334.35,Footwear,2023-02-26
txn_3415,user_791,-1559.91,,2023-02-24
txn_3416,user_303,1882.38,,2023-01-20
txn_3417,user_2943,-2672.59,Apparel,2023-01-31
txn_3418,user_2794,2166.24,Apparel,2023-02-25
txn_3419,user_2223,965.9,Footwear,2023-05-21
txn_3420,user_107,1574.27,Beauty,2023-05-08
txn_3421,user_3206,1514.12,,2023-05-13
txn_3422,user_386,1938.22,,2023-04-14
txn_3423,user_2261,2340.67,Beauty,2023-01-03
txn_3424,user_2841,2334.56,Beauty,2023-04-21
txn_3425,user_2087,579.19,Accessories,2023-02-21
txn_3426,user_3371,2851.15,Apparel,2023-04-21
txn_3427,user_1313,-2202.06,,2023-02-24
txn_3428,user_923,3107.63,Apparel,2023-06-19
txn_3429,user_737,2355.36,Accessories,2023-06-05
txn_3430,user_3057,-2881.06,Accessories,2023-01-14
txn_3431,user_1475,2373.24,,2023-02-28
txn_3432,user_1145,3076.98,,2023-05-13
txn_3433,user_2464,2417.8,Beauty,2023-06-18
txn_3434,user_1005,1921.67,Accessories,2023-03-05
txn_3435,user_2428,3817.95,Footwear,2023-05-05
txn_3436,user_729,2711.23,,2023-05-13
txn_3437,user_52,-2459,Accessories,2023-03-01
txn_3438,user_2729,978.96,,2023-03-14
txn_3439,user_2340,969.35,Apparel,2023-01-10
txn_3440,user_838,2234.17,Footwear,2023-01-10
txn_3441,user_666,-2116.42,,2023-06-05
txn_3442,user_556,1508.7,,2023-04-13
txn_3443,user_248,2112.79,Beauty,2023-02-28
txn_3444,user_2079,3270.9,,2023-04-04
txn_3445,user_1489,2556.32,Accessories,2023-01-25
txn_3446,user_2564,1087.19,,2023-04-30
txn_3447,user_3475,1910.79,Beauty,2023-01-24
txn_3448,user_1233,1356.03,Beauty,2023-02-05
txn_3449,user_1212,1689.84,Beauty,2023-05-07
txn_3450,user_1956,1669.11,Apparel,2023-03-07
txn_3451,user_2579,1617.88,Apparel,2023-01-23
txn_3452,user_66,995.89,Apparel,2023-06-11
txn_3453,user_3635,1897.88,Beauty,2023-03-12
txn_3454,user_2532,1551.51,Accessories,2023-06-18
txn_3455,user_2413,-343.56,,2023-06-01
txn_3456,user_1471,3642.38,Accessories,2023-02-05
txn_3457,user_1524,2871.02,Accessories,2023-02-24
txn_3458,user_370,1698.96,,2023-01-18
txn_3459,user_28,2015.06,Footwear,2023-04-24
txn_3460,user_717,1062.68,Beauty,2023-03-30
txn_3461,user_1577,3356.58,Footwear,2023-05-08
txn_3462,user_811,3517.83,Footwear,2023-03-20
txn_3463,user_2240,2125.35,Apparel,2023-06-08
txn_3464,user_248,-2818.82,Apparel,2023-01-07
txn_3465,user_691,2140.23,Apparel,2023-01-19
txn_3466,user_3292,930.62,Beauty,2023-04-07
txn_3467,user_3244,-1670.54,Beauty,2023-02-04
txn_3468,user_1529,2105.54,Accessories,2023-05-01
txn_3469,user_2229,1636.36,Accessories,2023-01-29
txn_3470,user_398,1825.08,,2023-03-21
txn_3471,user_2054,1926.88,Apparel,2023-05-04
txn_3472,user_3985,1935.3,Beauty,2023-03-06
txn_3473,user_3152,2041.81,,2023-02-08
txn_3474,user_319,1151.52,,2023-03-07
txn_3475,user_226,1426.39,Accessories,2023-05-02
txn_3476,user_2282,972.33,,2023-01-23
txn_3477,user_830,2782.25,Apparel,2023-04-22
txn_3478,user_288,315.48,,2023-03-17
txn_3479,user_3111,2922.87,,2023-06-10
txn_3480,user_3069,3109.08,,2023-06-14
txn_3481,user_309,1758.26,Beauty,2023-03-02
txn_3482,user_2827,-82.51,Footwear,2023-04-26
txn_3483,user_3604,1710.95,Apparel,2023-03-20
txn_3484,user_1436,1948.65,Accessories,2023-01-01
txn_3485,user_2419,1191.52,Footwear,2023-02-20
txn_3486,user_3654,-1587.83,,2023-05-03
txn_3487,user_191,3224.16,,2023-02-11
txn_3488,user_2886,2531.94,Footwear,2023-06-01
txn_3489,user_2240,1260.35,Footwear,2023-05-08
txn_3490,user_244,721.92,Beauty,2023-06-10
txn_3491,user_2725,1738.39,Accessories,2023-03-20
txn_3492,user_3867,1829.23,Footwear,2023-06-18
txn_3493,user_1207,2396.96,Beauty,2023-03-07
txn_3494,user_2332,1571.75,Accessories,2023-05-26
txn_3495,user_497,2409.2,Apparel,2023-01-04
txn_3496,user_289,3548.12,Accessories,2023-02-02
txn_3497,user_3431,2652.4,Apparel,2023-06-10
txn_3498,user_2176,-1961.53,,2023-04-01
txn_3499,user_3841,1853.48,Apparel,2023-02-11
txn_3500,user_801,1714.66,,2023-05-24
txn_3501,user_2158,2944.51,Apparel,2023-05-11
txn_3502,user_2692,1498.15,Footwear,2023-03-01
txn_3503,user_607,2036.18,Accessories,2023-01-26
txn_3504,user_293,2040.96,,2023-03-26
txn_3505,user_2910,1598.57,Accessories,2023-03-09
txn_3506,user_2357,902.03,Accessories,2023-04-03
txn_3507,user_1842,-2258.38,Apparel,2023-05-01
txn_3508,user_1648,1951.2,Apparel,2023-01-15
txn_3509,user_3353,2400.19,Apparel,2023-06-17
txn_3510,user_879,1573.12,Accessories,2023-05-01
txn_3511,user_221,2976.66,Footwear,2023-01-15
txn_3512,user_2094,-1298.58,Apparel,2023-03-13
txn_3513,user_740,3369.63,Beauty,2023-04-02
txn_3514,user_1795,601.89,,2023-03-29
txn_3515,user_2788,2347.82,Accessories,2023-06-16
txn_3516,user_502,2380.34,Beauty,2023-03-01
txn_3517,user_3104,1363.55,Apparel,2023-01-18
txn_3518,user_1665,2339.52,Accessories,2023-05-10
txn_3519,user_1866,3023.61,Beauty,2023-05-16
txn_3520,user_371,226.54,Accessories,2023-05-25
txn_3521,user_302,2402.2,Accessories,2023-03-27
txn_3522,user_2606,5.38,Apparel,2023-04-23
txn_3523,user_595,1227.47,Beauty,2023-03-06
txn_3524,user_632,-3303.33,Footwear,2023-04-22
txn_3525,user_218,1534.57,Beauty,2023-01-24
txn_3526,user_1246,1060.9,Footwear,2023-02-14
txn_3527,user_3341,1841.65,,2023-06-26
txn_3528,user_3274,3654.33,Footwear,2023-01-26
txn_3529,user_2312,534.65,Accessories,2023-01-21
txn_3530,user_1575,1158.95,Accessories,2023-01-26
txn_3531,user_2242,3197.95,Accessories,2023-03-10
txn_3532,user_3506,-3486.16,,2023-03-25
txn_3533,user_2976,1917.26,,2023-01-04
txn_3534,user_2723,1008.76,Accessories,2023-02-10
txn_3535,user_78,3676.67,Beauty,2023-06-07
txn_3536,user_1630,3275.55,,2023-06-07
txn_3537,user_2422,-2543.16,,2023-06-07
txn_3538,user_1897,1350.08,,2023-04-20
txn_3539,user_1349,1960.78,,2023-01-21
txn_3540,user_927,1871.71,,2023-05-08
txn_3541,user_91,2264.68,,2023-05-14
txn_3542,user_1882,3160.8,Apparel,2023-03-27
txn_3543,user_1834,2703.53,,2023-05-30
txn_3544,user_3812,1138.1,Beauty,2023-05-05
txn_3545,user_276,3101.2,Accessories,2023-04-21
txn_3546,user_1934,-2250.51,,2023-05-15
txn_3547,user_3684,2549.65,Beauty,2023-05-20
txn_3548,user_2192,3173.23,,2023-04-19
txn_3549,user_2255,1110.74,Footwear,2023-05-23
txn_3550,user_3815,1971.34,Footwear,2023-06-17
txn_3551,user_2114,1574.84,,2023-03-18
txn_3552,user_3311,-745.71,Accessories,2023-03-15
txn_3553,user_3824,2277.37,,2023-04-05
txn_3554,user_3851,-4009.25,,2023-05-30
txn_3555,user_2284,527.94,Apparel,2023-05-20
txn_3556,user_2266,1974.18,Apparel,2023-04-08
txn_3557,user_2779,2512.43,Beauty,2023-05-17
txn_3558,user_2007,2098.46,,2023-01-15
txn_3559,user_2292,1909.5,Apparel,2023-06-28
txn_3560,user_1034,960.63,Beauty,2023-04-16
txn_3561,user_1855,2186.23,,2023-01-26
txn_3562,user_2851,1394.59,,2023-03-23
txn_3563,user_1190,-248.06,Footwear,2023-01-25
txn_3564,user_3203,2955.67,,2023-03-15
txn_3565,user_3950,2766.71,Beauty,2023-05-24
txn_3566,user_805,2041.33,,2023-04-08
txn_3567,user_2408,2183.26,Beauty,2023-01-25
txn_3568,user_3956,2859.45,,2023-06-12
